experiment,run,generation,genome_size_mean,genome_size_max,displacement_mean,displacement_max,num_voxels_mean,num_voxels_max,bone_count_mean,bone_count_max,bone_prop_mean,bone_prop_max,fat_count_mean,fat_count_max,fat_prop_mean,fat_prop_max,fat2_count_mean,fat2_count_max,fat2_prop_mean,fat2_prop_max,phase_muscle_count_mean,phase_muscle_count_max,phase_muscle_prop_mean,phase_muscle_prop_max,offphase_muscle_count_mean,offphase_muscle_count_max,offphase_muscle_prop_mean,offphase_muscle_prop_max,aspect_ratio_mean,aspect_ratio_max,material_heterogeneity_mean,material_heterogeneity_max,max_limb_length_mean,max_limb_length_max,symmetry_score_mean,symmetry_score_max,uniqueness_mean,uniqueness_max,fitness_mean,fitness_max,age_mean,age_max,dominated_disp_nov_mean,dominated_disp_nov_max,novelty_mean,novelty_max,novelty_weighted_mean,novelty_weighted_max
defaultexperiment,1,31,307.49,326.0,21.562635149172884,34.77417880792741,10.0,17.0,1.04,6.0,0.0946,0.5,2.0,6.0,0.2106,0.8,,,,,4.96,10.0,0.489,0.77,2.0,6.0,0.2071,0.5,1.0,1.0,0.1748,0.2,1.45,3.0,0.6024,0.92,0.7753017195882614,1.3274165426571842,21.562635149172884,34.77417880792741,4.81,23.0,15.72,60.0,0.21075717750936745,0.8333333730697632,3.3396016585094133,17.092381531042484
defaultexperiment,1,32,306.9,326.0,22.512196090073047,34.77417880792741,9.97,17.0,0.79,5.0,0.07050000000000001,0.5,1.96,10.0,0.2,0.83,,,,,5.16,11.0,0.5156000000000001,0.79,2.06,4.0,0.2149,0.5,1.0,1.0,0.16920000000000002,0.2,1.43,3.0,0.5976,0.92,0.7229782863535092,1.361210077965871,22.512196090073047,34.77417880792741,4.25,23.0,17.38,58.0,0.20451789714396,0.7803571820259094,3.363529475230231,18.471879756554593
defaultexperiment,1,33,307.33,326.0,23.310040739059474,39.127687417081376,9.59,17.0,0.64,4.0,0.0633,0.67,1.86,7.0,0.1953,0.7,,,,,5.07,11.0,0.5191,0.79,2.02,4.0,0.2232,0.67,1.0,1.0,0.1656,0.2,1.4,3.0,0.6096,0.92,0.7053054264181715,1.3664862552117454,23.310040739059474,39.127687417081376,4.15,19.0,17.97,59.0,0.18419761737808585,0.8767856359481812,3.2783524760993417,16.467373326265243
defaultexperiment,1,34,307.6,326.0,23.92026507296706,39.127687417081376,9.78,17.0,0.67,6.0,0.06430000000000001,0.67,2.0,8.0,0.2097,0.83,,,,,5.11,11.0,0.5175,0.79,2.0,4.0,0.20929999999999999,0.33,1.0,1.0,0.166,0.2,1.42,3.0,0.6048,1.0,0.664422917496447,1.1606329581819779,23.92026507296706,39.127687417081376,4.24,20.0,17.39,59.0,0.19835327615961432,0.8509090542793274,3.433839034562496,17.211661296731474
defaultexperiment,1,35,307.2,326.0,22.72733974354438,39.127687417081376,9.45,17.0,0.45,6.0,0.0405,0.5,1.93,9.0,0.2023,0.7,,,,,4.99,11.0,0.5246999999999999,0.79,2.08,4.0,0.2328,0.57,1.0,1.0,0.16080000000000003,0.2,1.37,3.0,0.6264,1.0,0.7345224251387353,1.3618299135010365,22.72733974354438,39.127687417081376,4.03,21.0,15.69,54.0,0.23696856612339615,0.8899999856948853,3.2206893738264353,17.211661296731474
defaultexperiment,1,36,307.49,322.0,23.466140389646572,39.127687417081376,9.25,17.0,0.33,5.0,0.032600000000000004,0.5,1.74,6.0,0.1881,0.57,,,,,5.11,11.0,0.552,0.8,2.07,4.0,0.2278,0.4,1.0,1.0,0.1592,0.2,1.36,3.0,0.6304,0.92,0.6956367947098785,1.4059565797310893,23.466140389646572,39.127687417081376,3.97,19.0,14.19,50.0,0.2441713398694992,1.0222221612930298,3.5372358333673777,16.6534453188818
defaultexperiment,1,37,306.72,321.0,22.50410102946504,39.127687417081376,9.21,17.0,0.46,5.0,0.0436,0.5,1.76,10.0,0.19760000000000003,0.83,,,,,4.93,11.0,0.5286,0.79,2.06,6.0,0.2302,0.5,1.0,1.0,0.1592,0.2,1.34,3.0,0.6312000000000001,0.92,0.7090974975048059,1.3275591131651738,22.50410102946504,39.127687417081376,4.16,20.0,15.07,53.0,0.23905869849026204,1.0222221612930298,3.296995241963545,16.6534453188818
defaultexperiment,1,38,306.81,321.0,24.21587442972293,39.127687417081376,9.24,18.0,0.33,5.0,0.0308,0.56,1.72,10.0,0.1809,0.57,,,,,5.15,11.0,0.5598000000000001,0.8,2.04,4.0,0.228,0.43,1.0,1.0,0.1564,0.2,1.28,3.0,0.6408,1.0,0.6477663924673729,1.4733575759422461,24.21587442972293,39.127687417081376,4.24,21.0,14.63,53.0,0.21859672904014588,1.2222222089767456,3.429884828702559,17.689189618364328
defaultexperiment,1,39,306.41,321.0,24.212735874590557,39.127687417081376,9.27,17.0,0.3,5.0,0.0265,0.56,1.8,6.0,0.2007,0.67,,,,,5.12,11.0,0.5467,0.79,2.05,6.0,0.22580000000000003,0.5,1.0,1.0,0.15960000000000002,0.2,1.3,4.0,0.6335999999999999,0.92,0.5941793820987226,1.5017016224681108,24.212735874590557,39.127687417081376,4.17,22.0,16.33,55.0,0.2028666322864592,1.244444489479065,3.2114458911956736,18.514166187761614
defaultexperiment,1,40,306.56,322.0,24.47956630157229,39.127687417081376,9.27,17.0,0.27,5.0,0.0239,0.56,1.84,8.0,0.19760000000000003,0.83,,,,,5.11,11.0,0.5475,0.79,2.05,6.0,0.23120000000000002,0.67,1.0,1.0,0.1588,0.2,1.28,4.0,0.632,0.84,0.5513212456322973,1.5482889857221407,24.47956630157229,39.127687417081376,4.22,23.0,15.21,52.0,0.19881553813815117,1.133333444595337,3.294461881652045,18.514166187761614
defaultexperiment,1,41,307.02,322.0,26.581731548145445,39.127687417081376,9.43,22.0,0.11,3.0,0.011899999999999999,0.33,1.91,8.0,0.2076,0.67,,,,,5.34,13.0,0.5582,0.79,2.07,6.0,0.222,0.43,1.0,1.0,0.1588,0.2,1.22,3.0,0.636,1.0,0.5393013252058425,1.5012699730731442,26.581731548145445,39.127687417081376,4.27,24.0,15.96,56.0,0.1767587949335575,0.8428571820259094,3.4389135602722525,17.296238789583196
defaultexperiment,1,42,306.81,321.0,27.922689470392402,39.127687417081376,9.61,19.0,0.15,5.0,0.012199999999999999,0.45,2.05,12.0,0.21170000000000003,0.63,,,,,5.29,11.0,0.5517,0.79,2.12,6.0,0.2242,0.6,1.0,1.0,0.15960000000000002,0.2,1.19,4.0,0.6352,0.92,0.48472919730195274,1.4097758354372483,27.922689470392402,39.127687417081376,4.54,25.0,16.19,58.0,0.1448415307700634,0.7833333611488342,3.116165112303219,17.955949267197706
defaultexperiment,1,43,307.61,321.0,29.099073634733823,48.81737880904217,9.6,17.0,0.18,5.0,0.018500000000000003,0.5,1.8,5.0,0.18760000000000002,0.57,,,,,5.48,11.0,0.5679,0.79,2.14,6.0,0.2259,0.6,1.0,1.0,0.1592,0.2,1.18,3.0,0.6392,0.92,0.45883528177111066,1.4441438191438192,29.099073634733823,48.81737880904217,4.6,26.0,18.41,79.0,0.12813186883926392,0.8899999856948853,2.989019956703912,17.955949267197706
defaultexperiment,1,44,308.44,321.0,27.68542337355781,48.81737880904217,9.34,18.0,0.17,3.0,0.015899999999999997,0.3,1.85,7.0,0.1892,0.62,,,,,5.28,11.0,0.5652,0.79,2.04,5.0,0.22940000000000002,0.67,1.0,1.0,0.158,0.2,1.15,3.0,0.6416,1.0,0.5163610984315085,1.3923091251522626,27.68542337355781,48.81737880904217,4.65,27.0,16.4,77.0,0.15030499473214148,0.8666666746139526,3.0063508331430193,18.514166187761614
defaultexperiment,1,45,309.44,328.0,28.090077796024307,48.81737880904217,9.24,20.0,0.16,7.0,0.0134,0.54,1.81,11.0,0.19060000000000002,0.67,,,,,5.19,10.0,0.5617,0.75,2.08,5.0,0.2341,0.67,1.0,1.0,0.1564,0.2,1.05,3.0,0.6392,0.92,0.48898014662765116,1.3281223843166798,28.090077796024307,48.81737880904217,4.61,28.0,15.08,79.0,0.13545445876196027,0.800000011920929,3.00508697577941,18.14202031710003
defaultexperiment,1,46,309.83,328.0,28.770936924945545,48.81737880904217,9.36,17.0,0.3,7.0,0.027800000000000002,0.54,1.66,4.0,0.17679999999999998,0.57,,,,,5.32,10.0,0.5680000000000001,0.8,2.08,4.0,0.22699999999999998,0.6,1.0,1.0,0.158,0.2,1.12,4.0,0.6328,0.84,0.4850018947679376,1.264323340470845,28.770936924945545,48.81737880904217,4.72,29.0,16.48,72.0,0.15321085534989834,0.8233333826065063,3.331954854787654,18.14202031710003
defaultexperiment,1,47,310.41,328.0,29.389292346881543,48.81737880904217,9.61,17.0,0.3,5.0,0.027600000000000003,0.43,1.86,7.0,0.1916,0.58,,,,,5.28,10.0,0.5555,0.75,2.17,5.0,0.22510000000000002,0.38,1.0,1.0,0.16,0.2,1.17,4.0,0.6064,0.84,0.4629244953237823,1.2545898850934503,29.389292346881543,48.81737880904217,4.45,30.0,11.92,72.0,0.14526949986815452,0.7999999523162842,3.3216177106891127,18.514166187761614
defaultexperiment,1,48,311.43,328.0,30.69565033416934,49.51665241675997,9.29,17.0,0.27,6.0,0.0252,0.67,1.75,4.0,0.1912,0.67,,,,,5.13,10.0,0.5526000000000001,0.75,2.14,6.0,0.231,0.5,1.0,1.0,0.1588,0.2,1.15,4.0,0.6008,0.84,0.4665732550772658,1.375491338726633,30.69565033416934,49.51665241675997,4.22,28.0,13.52,79.0,0.14474485898390413,0.8666666746139526,3.386381570785175,18.14202031710003
defaultexperiment,1,49,311.75,328.0,31.058897613300573,49.51665241675997,9.33,17.0,0.21,5.0,0.019299999999999998,0.42,1.83,11.0,0.1902,0.65,,,,,5.12,10.0,0.5573,0.75,2.17,5.0,0.2329,0.45,1.0,1.0,0.1592,0.2,1.14,4.0,0.5992000000000001,0.92,0.42816237558572673,1.426282743796113,31.058897613300573,49.51665241675997,4.59,29.0,13.74,79.0,0.1338052030839026,0.855555534362793,3.2821378290300953,18.514166187761614
defaultexperiment,1,50,312.76,328.0,32.1473822301073,49.51665241675997,9.0,15.0,0.06,2.0,0.0055000000000000005,0.2,1.79,5.0,0.1905,0.38,,,,,5.08,9.0,0.5695,0.75,2.07,4.0,0.2343,0.5,1.0,1.0,0.1576,0.2,1.07,4.0,0.5864,0.84,0.40153206109266715,1.555376315603588,32.1473822301073,49.51665241675997,4.46,30.0,12.77,86.0,0.10808203771710395,1.0,2.8517147930841866,17.668442153382305
defaultexperiment,1,51,312.4,327.0,31.00144316173209,49.51665241675997,8.85,16.0,0.06,2.0,0.0057,0.2,1.78,4.0,0.20620000000000002,0.67,,,,,4.94,10.0,0.5481,0.75,2.07,4.0,0.2396,0.5,1.0,1.0,0.1568,0.2,1.04,4.0,0.6064,1.0,0.4348463401077038,1.275487019994596,31.00144316173209,49.51665241675997,4.78,31.0,14.18,84.0,0.11198065673932434,1.0444443225860596,2.6519023205158425,17.668442153382305
